Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,01/03/2018 09:24:25,118489362,35,49,2431,45133,1186,0,69.45714286,206.085411,1460,0,921.0816327,633.6441508,401.4200026,0.708924401,1427582.675,8988289.038,58700000,1,118000000,3484981.235,13900000,58700000,16,118000000,2465264.521,11800000,58800000,1,0,0,0,0,712,992,0.295385167,0.413539234,0,1460,559.5764706,653.2026298,426673.6756,0,0,1,1,0,0,0,1,1,566.2380952,69.45714286,921.0816327,0,0,0,0,0,0,35,2431,49,45133,8192,1276,11,20,886561.5,944633.1414,1554518,218605,58300000,618679.5427,58700000,57800000,Benign
22,6,14/02/2018 03:09:54,367878,22,20,1928,2665,640,0,87.6363636364,137.7805520365,976,0,133.25,268.7712537496,12485.1173486863,114.1682840507,8972.6341463415,24480.8596078202,140256,3,367052,17478.6666666667,33563.0646445365,140256,259,367875,19361.8421052632,45099.6559352029,178521,13,0,0,0,0,712,648,59.8024345027,54.3658495479,0,976,106.8139534884,207.2870399796,42967.9169435216,0,0,0,1,0,0,0,0,0,109.3571428571,87.6363636364,133.25,0,0,0,0,0,0,22,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:13:14,36214,3,4,311,935,311,0,103.6666667,179.5559337,935,0,233.75,467.5,34406.58309,193.2954106,6035.666667,9745.218985,22941,4,13249,6624.5,8908.838336,12924,325,36209,12069.66667,11505.84253,22941,20,0,0,0,0,72,92,82.84089026,110.4545204,0,935,155.75,333.1412184,110983.0714,0,0,1,1,0,0,0,1,1,178.0,103.6666667,233.75,0,0,0,0,0,0,3,311,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:29:47,862,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2320.185615,862.0,0.0,862,862,862,862.0,0.0,862,862,0,0.0,0.0,0,0,0,0,0,0,40,0,2320.185615,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:11:30,29387,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68.05730425,29387.0,0.0,29387,29387,29387,29387.0,0.0,29387,29387,0,0.0,0.0,0,0,0,0,0,0,40,0,68.05730425,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59828,6,21/02/2018 02:28:03,1436,5,2,935,340,935,0,187.0,418.1447118,340,0,170.0,240.4163056,887883.0084,4874.651811,239.3333333,334.3415419,875,7,1436,359.0,557.392142,1184,7,875,875.0,0.0,875,875,0,0,0,0,124,40,3481.89415,1392.75766,0,935,159.375,335.22314,112374.5536,0,0,1,1,0,0,0,1,0,182.1428571,187.0,170.0,0,0,0,0,0,0,5,935,2,340,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:32:00,11070,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,180.6684734,11070.0,0.0,11070,11070,11070,11070.0,0.0,11070,11070,0,0.0,0.0,0,0,0,0,0,0,40,0,180.6684734,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 02:54:52,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 03:01:39,370201,25,22,1928,2665,640,0,77.12,132.1187344777,976,0,121.1363636364,258.6415602914,12406.7736175753,126.9580579199,8047.847826087,14872.714692001,43468,6,370160,15423.3333333333,18272.6853947698,45538,245,370193,17628.2380952381,27213.9780809509,85685,7,0,0,0,0,808,712,67.5308818723,59.4271760476,0,976,95.6875,198.7062577316,39484.1768617021,0,0,0,1,0,0,0,0,0,97.7234042553,77.12,121.1363636364,0,0,0,0,0,0,25,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:16:56,6741,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,296.6918855,6741.0,0.0,6741,6741,6741,6741.0,0.0,6741,6741,0,0.0,0.0,0,0,0,0,0,0,40,0,296.6918855,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,14/02/2018 09:06:28,233192,3,5,427,2266,427,0,142.3333333333,246.528564944,1460,0,453.2,662.2470837988,11548.4236165906,34.3064942194,33313.1428571429,77701.0160367473,209096,0,220812,110406.0,139568.736470601,209096,11716,221503,55375.75,110235.436390709,220728,0,0,0,0,0,72,112,12.8649353323,21.4415588871,0,1460,299.2222222222,519.3456887704,269719.944444444,0,0,0,1,0,0,0,0,1,336.625,142.3333333333,453.2,0,0,0,0,0,0,3,427,5,2266,8192,237,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:15:12,1948,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1026.694045,1948.0,0.0,1948,1948,1948,1948.0,0.0,1948,1948,0,0.0,0.0,0,0,0,0,0,0,40,0,1026.694045,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,01/03/2018 10:19:15,976,1,1,36,97,36,36,36,0,97,97,97,0,136270.4918,2049.180328,976,0,976,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1024.590164,1024.590164,36,97,56.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,84.5,36,97,0,0,0,0,0,0,1,36,1,97,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
80,6,21/02/2018 02:29:06,29329,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68.19189198,29329.0,0.0,29329,29329,29329,29329.0,0.0,29329,29329,0,0.0,0.0,0,0,0,0,0,0,40,0,68.19189198,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
3389,6,01/03/2018 02:53:36,8717992,10,14,1347,2285,661,0,134.7,197.1226634,1173,0,163.2142857,312.8902925,416.6096964,2.752927509,379043.1304,717198.0821,3203054,13,8717992,968665.7778,1063519.875,3444214,83,8547657,657512.0769,869790.6987,3203054,4235,0,0,0,0,212,316,1.147053129,1.60587438,0,1173,145.28,262.1345901,68714.54333,0,0,1,1,0,0,0,1,1,151.3333333,134.7,163.2142857,0,0,0,0,0,0,10,1347,14,2285,8192,62872,7,20,0,0,0,0,0,0,0,0,Exfil
80,6,21/02/2018 02:23:21,4904,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,407.8303426,4904.0,0.0,4904,4904,4904,4904.0,0.0,4904,4904,0,0.0,0.0,0,0,0,0,0,0,40,0,407.8303426,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
445,6,14/02/2018 10:26:56,1379331,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,685.8397295501,8.6998697195,125393.727272727,143557.494448803,287436,5,1379331,229888.5,112906.81723749,290203,5,1109457,277364.25,8925.0783143156,287586,269770,0,0,0,0,152,112,5.074924003,3.6249457164,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,257,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,01/03/2018 08:18:20,2665060,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1023.991955,5.628391106,190361.4286,258736.4062,953230,57,2665060,380722.8571,403165.6903,1258938,1981,2410506,401751,273658.5313,953230,256853,0,0,0,0,172,152,3.00180859,2.626582516,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 02:56:35,1399929,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1937.955425,10.71482911,99994.92857,251893.4939,968811,44,1399929,199989.8571,386182.3747,1074024,44,1336762,222793.6667,365819.3764,968811,63402,0,0,0,0,168,148,5.714575525,5.000253584,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 03:21:34,381898,25,20,1912,2665,640,0,76.48,131.9814128328,976,0,133.25,268.7712537496,11984.8755426842,117.8325102514,8679.5,14900.0305423442,43752,3,381842,15910.0833333333,18066.8708075129,44040,238,381895,20099.7368421053,30168.2920516855,112762,8,0,0,0,0,808,648,65.4625056952,52.3700045562,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,76.48,133.25,0,0,0,0,0,0,25,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
445,6,14/02/2018 04:23:32,181664,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.0186718337,60554.6666666667,104820.545459053,181591,1,181664,90832.0,128454.432083911,181663,1,0,0.0,0.0,0,0,0,0,0,0,72,32,16.5140038753,5.5046679584,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:28:30,880,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2272.727273,880.0,0.0,880,880,880,880.0,0.0,880,880,0,0.0,0.0,0,0,0,0,0,0,40,0,2272.727273,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 02:15:40,390664,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,11756.9061904859,112.6287551451,9085.2093023256,23874.7482734754,136867,3,390613,18600.619047619,32560.554251235,136867,285,390656,18602.6666666667,41820.3721735392,173330,12,0,0,0,0,712,712,56.3143775725,56.3143775725,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
52285,6,21/02/2018 02:23:45,1049,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,1191611.058,6673.021926,174.8333333,188.9268818,422,7,1049,262.25,372.6547777,804,7,422,422.0,0.0,422,422,0,0,0,0,124,40,4766.444233,1906.577693,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:32:49,1446,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1383.125864,1446.0,0.0,1446,1446,1446,1446.0,0.0,1446,1446,0,0.0,0.0,0,0,0,0,0,0,40,0,1383.125864,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:30:10,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:12:43,19558,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,102.2599448,19558.0,0.0,19558,19558,19558,19558.0,0.0,19558,19558,0,0.0,0.0,0,0,0,0,0,0,40,0,102.2599448,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 02:22:04,376504,22,20,1944,2665,640,0,88.3636363636,137.8690011274,976,0,133.25,268.7712537496,12241.5698106793,111.5525997068,9183.0243902439,24796.9554688552,139674,1,376446,17926.0,33661.696407044,139674,368,376496,19815.5789473684,44883.6391069121,176810,15,0,0,0,0,712,648,58.4323141321,53.1202855747,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,0,109.7380952381,88.3636363636,133.25,0,0,0,0,0,0,22,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:29:17,384625,25,22,1928,2665,640,0,77.12,132.1187344777,976,0,121.1363636364,258.6415602914,11941.5014624634,122.1969450764,8361.4130434783,17213.6602351816,70753,2,384503,16020.9583333333,24722.8682986265,85462,233,384618,18315.1428571429,31294.3638172846,107262,9,0,0,0,0,808,712,64.9983750406,57.1985700357,0,976,95.6875,198.7062577316,39484.1768617021,0,0,0,1,0,0,0,0,0,97.7234042553,77.12,121.1363636364,0,0,0,0,0,0,25,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:12:21,15633,3,4,259,935,259,0,86.33333333,149.5337197,935,0,233.75,467.5,76376.89503,447.7707414,2605.5,5474.945105,13710,4,14012,7006.0,9480.887722,13710,302,15629,5209.666667,7663.818522,14012,19,0,0,0,0,72,92,191.9017463,255.8689951,0,935,149.25,330.1734393,109014.5,0,0,1,1,0,0,0,1,1,170.5714286,86.33333333,233.75,0,0,0,0,0,0,3,259,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:13:04,19845,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100.7810532,19845.0,0.0,19845,19845,19845,19845.0,0.0,19845,19845,0,0.0,0.0,0,0,0,0,0,0,40,0,100.7810532,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,14/02/2018 11:19:28,18898,1,1,36,92,36,36,36.0,0.0,92,92,92.0,0.0,6773.2035135993,105.8313049,18898.0,0.0,18898,18898,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,52.91565245,52.91565245,36,92,54.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,82.0,36.0,92.0,0,0,0,0,0,0,1,36,1,92,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 02:03:44,97663,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,1884.0297758619,40.9571690405,32554.3333333333,38029.1094075753,74354,1,23308,23308.0,0.0,23308,23308,1,1.0,0.0,1,1,0,0,0,0,16,16,20.4785845202,20.4785845202,32,60,43.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,0,0,0,0,0,0,2,64,2,120,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 10:52:09,16330701,11,7,1128,1581,661,0,102.5454545455,197.5613138427,1173,0,225.8571428571,430.0986044197,165.8838772445,1.1022184535,960629.470588235,2203228.97245313,8778330,4,16330701,1633070.1,2745831.09642225,8778330,4,15764308,2627384.66666667,3635976.96105493,9376375,304415,0,0,0,0,232,152,0.6735779438,0.4286405097,0,1173,142.5789473684,296.9023999359,88151.0350877193,0,0,0,1,0,0,0,0,0,150.5,102.5454545455,225.8571428571,0,0,0,0,0,0,11,1128,7,1581,8192,62872,5,20,1207458.0,0.0,1207458,1207458,8778330.0,0.0,8778330,8778330,Benign
80,6,21/02/2018 02:17:13,8758,3,4,288,935,288,0,96.0,166.2768775,935,0,233.75,467.5,139643.7543,799.2692396,1459.666667,3332.319653,8258,4,8530,4265.0,5646.954755,8258,272,8754,2918.0,4862.609587,8532,26,0,0,0,0,72,92,342.5439598,456.7252797,0,935,152.875,331.7061684,110028.9821,0,0,1,1,0,0,0,1,1,174.7142857,96.0,233.75,0,0,0,0,0,0,3,288,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 02:03:23,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:12:38,16528,3,4,268,935,268,0,89.33333333,154.7298721,935,0,233.75,467.5,72785.57599,423.5237173,2754.666667,4381.980131,10337,3,6158,3079.0,3965.454829,5883,275,16525,5508.333333,5188.261494,10337,23,0,0,0,0,72,92,181.5101646,242.0135528,0,935,150.375,330.6158485,109306.8393,0,0,1,1,0,0,0,1,1,171.8571429,89.33333333,233.75,0,0,0,0,0,0,3,268,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:13:58,5945,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,336.4171573,5945.0,0.0,5945,5945,5945,5945.0,0.0,5945,5945,0,0.0,0.0,0,0,0,0,0,0,40,0,336.4171573,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,14/02/2018 11:12:20,5177635,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,63.5425247241,1.5451069842,739662.142857143,1934404.43079116,5126272,41,51363,17121.0,29366.9435079649,51031,130,5177474,1725824.66666667,2988681.67010378,5176857,278,0,0,0,0,92,92,0.7725534921,0.7725534921,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:44:29,379380,22,21,1944,2665,640,0,88.3636363636,137.8690011274,976,0,126.9047619048,263.5746392887,12148.7690442301,113.3428224999,9032.8571428571,24715.3371249232,109079,3,379326,18063.1428571429,33309.3609744854,109079,192,379365,18968.25,45992.758667877,152760,14,0,0,0,0,712,680,57.9893510464,55.3534714534,0,976,104.75,205.4934079178,42227.5406976744,0,0,0,1,0,0,0,0,0,107.1860465116,88.3636363636,126.9047619048,0,0,0,0,0,0,22,1944,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53720,6,01/03/2018 02:31:04,200,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,155000,20000,66.66666667,95.56324258,177,10,200,100,108.8944443,177,23,0,0,0,0,0,0,0,0,0,60,20,15000,5000,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,62,0,1,20,0,0,0,0,0,0,0,0,Exfil
51813,6,01/03/2018 02:27:11,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0,0,0,0,0,0,0,0,Exfil
80,6,14/02/2018 09:28:58,55008330,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0363581298,55008330.0,0.0,55008330,55008330,55008330,55008330.0,0.0,55008330,55008330,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0363581298,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:31:09,1709,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1170.275015,1709.0,0.0,1709,1709,1709,1709.0,0.0,1709,1709,0,0.0,0.0,0,0,0,0,0,0,40,0,1170.275015,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:19:28,31811,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62.87133382,31811.0,0.0,31811,31811,31811,31811.0,0.0,31811,31811,0,0.0,0.0,0,0,0,0,0,0,40,0,62.87133382,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:13:36,28890,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,69.22810661,28890.0,0.0,28890,28890,28890,28890.0,0.0,28890,28890,0,0.0,0.0,0,0,0,0,0,0,40,0,69.22810661,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,01/03/2018 02:35:23,364,1,1,41,105,41,41,41,0,105,105,105,0,401098.9011,5494.505495,364,0,364,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2747.252747,2747.252747,41,105,62.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,93.5,41,105,0,0,0,0,0,0,1,41,1,105,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
5000,6,01/03/2018 10:27:19,298,1,1,0,0,0,0,0,0,0,0,0,0,0,6711.409396,298,0,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,3355.704698,3355.704698,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 03:00:28,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:55:22,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
3389,6,14/02/2018 02:20:32,3857844,10,11,1832,1619,661,0,183.2,260.154569439,1173,0,147.1818181818,350.6313785678,894.5410960111,5.4434549453,192892.2,278698.196336694,1074047,38,3857844,428649.333333333,400718.087824533,1248398,176,3679658,367965.8,308991.408236468,1074047,66583,0,0,0,0,212,256,2.5921214025,2.8513335428,0,1173,156.8636363636,298.4978735594,89100.9805194805,0,0,1,1,0,0,0,1,1,164.3333333333,183.2,147.1818181818,0,0,0,0,0,0,10,1832,11,1619,8192,62872,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
135,6,01/03/2018 10:23:59,21037040,2,5,0,0,0,0,0,0,0,0,0,0,0,0.332746432,3506173.333,4776111.937,12000000,476,2672123,2672123,0,2672123,2672123,21000000,5259114,5072315.63,12000000,332947,0,0,0,0,64,144,0.095070409,0.237676023,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,5,0,3,0,0,32,3005546,0,3005546,3005546,9015747,4242684.528,12000000,6015716,Exfil
